PMID	gene_id	gene_name	gene_time	PTO	term	PTO_time
29162059	3767694	['miR159']	8	TO:0000734	grain length|DHULGRLG|GRLG|KERLG|kernel length|length of dehulled grain|length of grain without hull	1
29162059	3767694	['miR159']	8	TO:0000892	stem size|core size|stalk size	2
29162059	3767694	['miR159']	8	TO:0002626	fruit length|grain length|GRLG|pod length	1
29162059	3767694	['miR159']	8	TO:0002637	leaf size	2
29162059	3767694	['miR159']	8	TO:0002757	flag leaf length|FLFLG	1
29162059	3767694	['miR159']	8	TO:0002761	length of grain with hull|HULGRLG|hulled grain length|hulled-grain length	1
29162059	3767694	['miR159']	8	TO:0002768	spikelet length|SPKLG	1
29162059	3767694	['miR159']	8	TO:0020083	stem diameter|culm diameter	1
29162059	3767694	['miR159']	8	TO:0000241	leaf number|LFNB	1
29162059	3767694	['miR159']	8	TO:0000456	spikelet number|number of spikelets per panicle|spikelet number per panicle|SPKNB	1
29162059	3767694	['miR159']	8	TO:0000472	vascular bundle number|VBNB	1
29162059	3767694	['miR159']	8	TO:0000558	small vascular bundle number|SVBNB	1
29162059	3767694	['miR159']	8	TO:0000953	stem number|stalk number	1
29162059	3767694	['miR159']	8	TO:0002684	plant cell size	1
29162059	3767694	['miR159']	8	TO:0000728	cell cycle trait|cell division cycle	1
29193778	34286	['pelota', 'PELOTA']	3	TO:0000175	rice bacterial blight disease resistance|BB|BBRS|leaf blight	1
29193778	34286	['pelota', 'PELOTA']	3	TO:0000204	rice seedling blight disease resistance|kresek|leaf blight|SDLBTRS	1
29193778	40240	['eukaryotic release factor 1', 'eRF1']	2	TO:0000175	rice bacterial blight disease resistance|BB|BBRS|leaf blight	1
29193778	40240	['eukaryotic release factor 1', 'eRF1']	2	TO:0000204	rice seedling blight disease resistance|kresek|leaf blight|SDLBTRS	1
29282604	839280	['LAP6']	2	TO:0000437	male sterility|degree of male sterility of male sterile lines|male sterility measure|MALEST	1
29295941	838165	['IRX4']	1	TO:0002672	auxin content|AUXCN	1
29356349	836311	['BON1']	1	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	5
29358563	840158	['MYC2', 'AtMYC2', 'atmyc2']	12	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	1
29358563	840158	['MYC2', 'AtMYC2', 'atmyc2']	12	TO:0000315	bacterial disease resistance	1
29358563	839871	['CAB1']	2	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	1
29358563	839871	['CAB1']	2	TO:0000315	bacterial disease resistance	1
29411094	829637	['lap5', 'LAP5']	2	TO:0000053	pollen sterility	1
29411094	829637	['lap5', 'LAP5']	2	TO:0000106	male sterility type|MS	1
29411094	829637	['lap5', 'LAP5']	2	TO:0000437	male sterility|degree of male sterility of male sterile lines|male sterility measure|MALEST	1
29434613	4340746	['HD1', 'Hd1']	2	TO:0000137	days to heading|DTHD|heading date	2
29434613	107276161	['Ghd7']	2	TO:0000137	days to heading|DTHD|heading date	2
29511225	5265	['Pi1']	2	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	1
29532023	834213	['DL1']	3	TO:0002639	shoot branching	2
29541083	841400	['ZHOUPI', 'AtZHOUPI', 'AtZOU', 'Atzou']	6	TO:0000559	plant volume|SP|space	1
29541083	841400	['ZHOUPI', 'AtZHOUPI', 'AtZOU', 'Atzou']	6	TO:0000587	endosperm quality|End|endosperm quality	2
29558397	821806	['AOX1a', 'AtAOX1a']	2	TO:0002657	oxidative stress	1
29558397	825844	['AtNDB2']	1	TO:0002657	oxidative stress	1
29566164	855731	['dom34', 'DOM34']	3	TO:0000063	mimic response|disease mimic response|lesion mimic|MIRP	3
29566032	834354	['AtPht1;3']	1	TO:0000480	nutrient sensitivity|nutrient deficiency	1
29567670	832968	['ANGUSTIFOLIA3', 'AN3', 'an3']	5	TO:0000492	leaf shape|LFSHP	1
29567670	832968	['ANGUSTIFOLIA3', 'AN3', 'an3']	5	TO:0002682	plant cell shape	1
29567670	832968	['ANGUSTIFOLIA3', 'AN3', 'an3']	5	TO:0002637	leaf size	1
29604159	1981	['eIF4G']	8	TO:0000413	rice tungro virus resistance|RTD|RTVRS	4
19958136	1981	['eIF4G']	5	TO:0000413	rice tungro virus resistance|RTD|RTVRS	2
29660235	838744	['AtSWEET1']	2	TO:0000700	fruit sweetness|FRSWEET|SWEET	1
29660235	838744	['AtSWEET1']	2	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	2
29660235	838744	['AtSWEET1']	2	TO:0000255	sheath blight disease resistance|ShB|SHBTRS	1
29684018	841113	['AtWOX4']	1	TO:0000822	leaf midvein morphology trait|leaf midrib	1
29684018	841113	['AtWOX4']	1	TO:0000823	leaf midvein thickness|leaf midrib	1
29717020	838161	['FDM1']	2	TO:0006017	meristem identity|meristem determinacy	2
29717020	838161	['FDM1']	2	TO:0006018	organ identity	1
29717020	838161	['FDM1']	2	TO:0006019	floral organ identity	1
29717020	838161	['FDM1']	2	TO:0000209	palea number|PALNB	1
29717020	838161	['FDM1']	2	TO:0006013	carpel number	1
29717020	838161	['FDM1']	2	TO:0006037	carpel shape	1
29855737	828968	['AtSND2']	1	TO:0000993	cellulose content	3
29855737	828968	['AtSND2']	1	TO:0000072	awn length|An|awning|AWNLG	1
30060460	844196	['AtBBX22']	1	TO:0000707	pericarp color|bran color|dehulled grain color|DHULGRCL|grain color|PERICARPCL	1
30060460	844196	['AtBBX22']	1	TO:0000708	plant color	1
30092285	818581	['coi1', 'COI1', 'coi1-1', 'CORONATINE INSENSITIVE 1']	8	TO:0000737	plant aspect	1
30096253	818348	['receptor-like kinases', 'RLK', 'Related receptor-like Kinase 2; RLK']	2	TO:0000737	plant aspect	1
30096253	818348	['receptor-like kinases', 'RLK', 'Related receptor-like Kinase 2; RLK']	2	TO:0006036	stem elongation	2
30096253	818348	['receptor-like kinases', 'RLK', 'Related receptor-like Kinase 2; RLK']	2	TO:0002687	cell elongation trait|cell length	2
30096253	818348	['receptor-like kinases', 'RLK', 'Related receptor-like Kinase 2; RLK']	2	TO:0000135	leaf length|LFLG|lfln|LL	1
30096253	818348	['receptor-like kinases', 'RLK', 'Related receptor-like Kinase 2; RLK']	2	TO:0002689	leaf sheath length|LFSLG	1
30096253	818348	['receptor-like kinases', 'RLK', 'Related receptor-like Kinase 2; RLK']	2	TO:0011005	penultimate leaf length|PENLFLG|second leaf length	1
30131812	838363	['AtABCG11']	1	TO:0000188	drought sensitivity|drought susceptibility|DRS|DRSN	1
30185720	851891	['SUR2', 'sur2']	1	TO:0000258	leaf thickness	1
30237804	837602	['CER1', 'ECERIFERUM1']	3	TO:0000053	pollen sterility	1
30286719	7296	['oxidoreductase']	1	TO:0000380	planthopper	5
30332988	837792	['AtPHR1', 'PHR1']	3	TO:0000515	relative growth rate|RELGRATE	1
30332988	837792	['AtPHR1', 'PHR1']	3	TO:0000656	root development trait	1
30444888	842733	['NPR1', 'npr1', 'AtNPR1']	2	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	3
30444888	842733	['NPR1', 'npr1', 'AtNPR1']	2	TO:0000175	rice bacterial blight disease resistance|BB|BBRS|leaf blight	5
30444888	842733	['NPR1', 'npr1', 'AtNPR1']	2	TO:0000204	rice seedling blight disease resistance|kresek|leaf blight|SDLBTRS	3
30444888	842733	['NPR1', 'npr1', 'AtNPR1']	2	TO:0000315	bacterial disease resistance	2
30444888	842733	['NPR1', 'npr1', 'AtNPR1']	2	TO:0000770	bacterial blight disease resistance	2
30541427	827269	['AtEsd4']	1	TO:0000014	panicle weight|PNWT	1
30541427	827269	['AtEsd4']	1	TO:0000181	seed weight|SDWT	1
30541427	827269	['AtEsd4']	1	TO:0000207	plant height|Ht|PTHT|shoot height	1
30541427	827269	['AtEsd4']	1	TO:0000387	plant trait|plant phenotype|plant quality	1
30541427	827269	['AtEsd4']	1	TO:0000639	seed fertility|percent seed fertility|SDFRT	1
30600409	819554	['D14', 'AtD14']	2	TO:0000171	height trait	1
30600409	819554	['D14', 'AtD14']	2	TO:0000207	plant height|Ht|PTHT|shoot height	2
30600409	819554	['D14', 'AtD14']	2	TO:0000329	tillering ability|Ti|TIAB	2
30600409	819554	['D14', 'AtD14']	2	TO:0000371	yield trait|YLD	1
30600409	819554	['D14', 'AtD14']	2	TO:0000387	plant trait|plant phenotype|plant quality	1
30600409	819554	['D14', 'AtD14']	2	TO:0000396	grain yield trait|GRYLD|Yld	1
30600409	819554	['D14', 'AtD14']	2	TO:0000576	stem length|CmL|core length|culm height|culm length|CULMLG|stem height|STEMLG	1
30600409	819554	['D14', 'AtD14']	2	TO:0002687	cell elongation trait|cell length	1
30619400	4340746	['HD1', 'Hd1', 'Heading date 1', 'hd1']	8	TO:0000881	flower type	1
30619400	4344784	['DTH8']	1	TO:0000881	flower type	1
30619400	107276161	['Ghd7']	1	TO:0000881	flower type	1
30619400	107276289	['Ehd1']	1	TO:0000881	flower type	1
30619400	4340184	['RFT1']	1	TO:0000881	flower type	1
30619400	4340185	['Hd3a']	1	TO:0000881	flower type	1
30737149	851220	['DEP1']	4	TO:0000371	yield trait|YLD	1
30737149	851220	['DEP1']	4	TO:0000396	grain yield trait|GRYLD|Yld	1
30737149	851220	['DEP1']	4	TO:0000919	grain weight|20 kernel weight|caryopsis fruit weight|GRWT|kernel weight|kwt	2
30737149	851220	['DEP1']	4	TO:0002759	grain number|GRNB|kernel number	5
30737149	851220	['DEP1']	4	TO:0000040	panicle length|PnL|PNLG	1
30737149	851220	['DEP1']	4	TO:0000152	panicle number|NOP|NP|number of effective tiller per plant|number of panicle|panicle number per plant|panicle number per tiller|PN|PNNB|seed setting tillers per plant|spike number|TP	1
30737149	851220	['DEP1']	4	TO:0000346	tiller number|TINB	1
30737149	851220	['DEP1']	4	TO:0000399	grain thickness|GRTH	1
30737149	851220	['DEP1']	4	TO:0000734	grain length|DHULGRLG|GRLG|KERLG|kernel length|length of dehulled grain|length of grain without hull	1
30737149	851220	['DEP1']	4	TO:0000975	grain width|caryopsis width|kernel width	1
30737149	851220	['DEP1']	4	TO:0002626	fruit length|grain length|GRLG|pod length	1
30730020	831749	['HsfA3']	1	TO:0000072	awn length|An|awning|AWNLG	1
30730020	831749	['HsfA3']	1	TO:0000430	germination rate|germination speed|GERMRATE|GERMSP	1
30730020	836093	['HSP18.2']	1	TO:0000072	awn length|An|awning|AWNLG	1
30730020	836093	['HSP18.2']	1	TO:0000430	germination rate|germination speed|GERMRATE|GERMSP	1
30802973	4346885	['TPP7']	2	TO:0001007	coleoptile length	4
30885140	829695	['TKPR1']	1	TO:0000053	pollen sterility	1
30885140	829695	['TKPR1']	1	TO:0000437	male sterility|degree of male sterility of male sterile lines|male sterility measure|MALEST	1
30923230	838804	['brassinosteroid-insensitive1 SUPPRESSOR1', 'BSU1']	3	TO:0000734	grain length|DHULGRLG|GRLG|KERLG|kernel length|length of dehulled grain|length of grain without hull	3
30923230	838804	['brassinosteroid-insensitive1 SUPPRESSOR1', 'BSU1']	3	TO:0002626	fruit length|grain length|GRLG|pod length	3
30923230	827605	['BRASSINOSTEROID-INSENSITIVE2', 'BIN2', 'BRASSINOSTEROID INSENSITIVE 2']	2	TO:0000734	grain length|DHULGRLG|GRLG|KERLG|kernel length|length of dehulled grain|length of grain without hull	3
30923230	827605	['BRASSINOSTEROID-INSENSITIVE2', 'BIN2', 'BRASSINOSTEROID INSENSITIVE 2']	2	TO:0002626	fruit length|grain length|GRLG|pod length	3
30941543	835397	['RCAR3']	4	TO:0000063	mimic response|disease mimic response|lesion mimic|MIRP	1
30941543	835397	['RCAR3']	4	TO:0000615	abscisic acid sensitivity|ABA response|ABASN|abscisic acid response	2
30989404	823964	['eds1', 'AtEDS1', 'EDS1', 'ateds1']	8	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	4
31004187	10758	['Act1']	4	TO:0000173	ethylene sensitivity|ETHSN|ethylene response	1
31021015	8651	['TDR INTERACTION PROTEIN 3', 'TIP3', 'tip3']	10	TO:0000437	male sterility|degree of male sterility of male sterile lines|male sterility measure|MALEST	1
31021015	8651	['TDR INTERACTION PROTEIN 3', 'TIP3', 'tip3']	10	TO:0000421	pollen fertility|POFRT	1
31024591	828715	['RPS2']	2	TO:0000380	planthopper	1
31024591	828715	['RPS2']	2	TO:0000424	brown planthopper resistance|BPH|BPHRS	1
31024591	828715	['RPS2']	2	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	1
31024591	819889	['RPM1']	2	TO:0000380	planthopper	1
31024591	819889	['RPM1']	2	TO:0000424	brown planthopper resistance|BPH|BPHRS	1
31024591	819889	['RPM1']	2	TO:0000112	disease resistance|disease control|disease resistance trait|disease susceptibility|disease tolerance	1
30945674	100817074	['NAC8']	1	TO:0000598	protein content|PROTCN|total protein content	2
30945674	732553	['NAC2']	1	TO:0000598	protein content|PROTCN|total protein content	2
30945674	100499186	['NAC6']	1	TO:0000598	protein content|PROTCN|total protein content	2
31079034	816305	['WUSCHEL', 'WUS', 'wus']	2	TO:0000456	spikelet number|number of spikelets per panicle|spikelet number per panicle|SPKNB	1
31079034	816305	['WUSCHEL', 'WUS', 'wus']	2	TO:0006038	floral organ number	1
31079034	817267	['CLAVATA3', 'CLV3', 'AtCLV3']	1	TO:0000456	spikelet number|number of spikelets per panicle|spikelet number per panicle|SPKNB	1
31079034	817267	['CLAVATA3', 'CLV3', 'AtCLV3']	1	TO:0006038	floral organ number	1
31113977	838138	['AVP1']	7	TO:0000164	stress trait|crop damage|stress resistance|stress susceptibility|stress tolerance	3
31113977	838138	['AVP1']	7	TO:0000259	heat tolerance|HTol	1
31113977	838138	['AVP1']	7	TO:0006001	salt tolerance|SALTTL	1
31113977	838138	['AVP1']	7	TO:0000168	abiotic stress trait|abiotic stress tolerance	2
31118231	837559	['MPK1', 'mpk1', 'mitogen-activated protein kinase', 'MPK']	4	TO:0000194	globular embryo	1
31141272	4340746	['HD1', 'Hd1', 'Heading date 1', 'hd1']	3	TO:0000557	secondary branch number|SBRNB|secondary branches per panicle	1
31200078	829408	['LA1', 'AtLA1']	8	TO:0000017	plant morphology trait|plant architecture trait|plant structure trait	1
31200078	829408	['LA1', 'AtLA1']	8	TO:0000337	kneeing ability|KnA|KNEAB|tiller angle	4
31200078	829408	['LA1', 'AtLA1']	8	TO:0000387	plant trait|plant phenotype|plant quality	2
31200078	829408	['LA1', 'AtLA1']	8	TO:0000567	tiller angle|TIAG	4
31227607	825754	['OSCA1']	3	TO:0000701	turgor pressure|TURGPRES	1
31234778	4340018	['Wxb']	2	TO:0000196	amylose content|Amy|AMYCN	1
31234778	4340018	['Wxb']	2	TO:0000294	leaf sheath auricle color|AC|AUCL	4
31234778	4340018	['Wxb']	2	TO:0000105	dull endosperm|glassy endosperm	1
31234778	4340018	['Wxb']	2	TO:0000587	endosperm quality|End|endosperm quality	2
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000085	leaf rolling|LFRL|wilting	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000207	plant height|Ht|PTHT|shoot height	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000241	leaf number|LFNB	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000346	tiller number|TINB	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000387	plant trait|plant phenotype|plant quality	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000541	leaf position|leaf height|LFHT	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0006064	rolled leaf	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000180	spikelet fertility|percent sterility|seed setting|SpFert|SPKFRT	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000421	pollen fertility|POFRT	1
31396773	841262	['ARGONAUTE 1', 'AGO1']	4	TO:0000639	seed fertility|percent seed fertility|SDFRT	1
31410483	843693	['PIN-FORMED1', 'PIN1', 'AtPIN1']	4	TO:1000009	branch angle|branching angle|shoot axis branch angle	2
31491808	820364	['AtUBP13']	2	TO:0000259	heat tolerance|HTol	1
31491808	820364	['AtUBP13']	2	TO:0000164	stress trait|crop damage|stress resistance|stress susceptibility|stress tolerance	1
31485784	42273	['dNK']	4	TO:0000069	variegated leaf|albino leaf striping|leaf stripes	1
31485784	42273	['dNK']	4	TO:0000495	chlorophyll content|CHLCN	1
31485784	42273	['dNK']	4	TO:0000072	awn length|An|awning|AWNLG	1
31548267	820408	['RBR', 'AtRBR']	2	TO:0006018	organ identity	1
31548267	835935	['AtMSI1']	1	TO:0006018	organ identity	1
31754432	543847	['OVATE']	1	TO:0002628	fruit shape|pod shape	2
31754432	543847	['OVATE']	1	TO:0000430	germination rate|germination speed|GERMRATE|GERMSP	1
31754432	101255872	['SlCRK1']	1	TO:0002628	fruit shape|pod shape	2
31754432	101255872	['SlCRK1']	1	TO:0000430	germination rate|germination speed|GERMRATE|GERMSP	1
31754432	101261755	['LAT52']	1	TO:0002628	fruit shape|pod shape	2
31754432	101261755	['LAT52']	1	TO:0000430	germination rate|germination speed|GERMRATE|GERMSP	1
31786672	818764	['MIZ1', 'MIZU-KUSSEI1']	5	TO:0000276	drought tolerance|drought resistance|DRTL	2
31786672	818764	['MIZ1', 'MIZU-KUSSEI1']	5	TO:0006001	salt tolerance|SALTTL	2
31786672	818764	['MIZ1', 'MIZU-KUSSEI1']	5	TO:0000164	stress trait|crop damage|stress resistance|stress susceptibility|stress tolerance	2
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0000164	stress trait|crop damage|stress resistance|stress susceptibility|stress tolerance	4
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0000143	relative biomass|RB|relative biomass yield|RELBIOM	1
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0000478	abscisic acid concentration|ABA concentration|ABACONC|abscisic acid accumulation|abscisic acid content	1
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0000495	chlorophyll content|CHLCN	1
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0000496	carotenoid content|CRTCN	1
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0000605	hydrogen peroxide content|H2O2 content|H2O2CN	1
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0001016	relative chlorophyll content	1
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0002667	abscisic acid content|ABA content|ABACN	2
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:0020092	copper content trait|Cu content	1
31816902	821824	['Heat Shock Protein', 'heat shock protein']	2	TO:1000033	root system copper content|root Cu content	1
31816902	28721236	['peroxidase']	1	TO:0000164	stress trait|crop damage|stress resistance|stress susceptibility|stress tolerance	4
31816902	28721236	['peroxidase']	1	TO:0000143	relative biomass|RB|relative biomass yield|RELBIOM	1
31816902	28721236	['peroxidase']	1	TO:0000478	abscisic acid concentration|ABA concentration|ABACONC|abscisic acid accumulation|abscisic acid content	1
31816902	28721236	['peroxidase']	1	TO:0000495	chlorophyll content|CHLCN	1
31816902	28721236	['peroxidase']	1	TO:0000496	carotenoid content|CRTCN	1
31816902	28721236	['peroxidase']	1	TO:0000605	hydrogen peroxide content|H2O2 content|H2O2CN	1
31816902	28721236	['peroxidase']	1	TO:0001016	relative chlorophyll content	1
31816902	28721236	['peroxidase']	1	TO:0002667	abscisic acid content|ABA content|ABACN	2
31816902	28721236	['peroxidase']	1	TO:0020092	copper content trait|Cu content	1
31816902	28721236	['peroxidase']	1	TO:1000033	root system copper content|root Cu content	1
31857634	818973	['SSI2', 'FAB2']	1	TO:0000072	awn length|An|awning|AWNLG	1
31857634	820387	['FAD2']	1	TO:0000072	awn length|An|awning|AWNLG	1
31857634	817548;820288;830441	['FAD3/7/8']	1	TO:0000072	awn length|An|awning|AWNLG	1
31857634	829220	['FAD6']	1	TO:0000072	awn length|An|awning|AWNLG	1
31857634	832873	['DES1']	1	TO:0000072	awn length|An|awning|AWNLG	1
31857634	825331	['SLD1']	1	TO:0000072	awn length|An|awning|AWNLG	1
31862941	4325003	['qPH1/OsGA20ox2']	1	TO:0000256	genetic trait	1
31862941	4325003	['qPH1/OsGA20ox2']	1	TO:0000162	grain quality trait	1
31862941	4325003	['qPH1/OsGA20ox2']	1	TO:0000371	yield trait|YLD	2
31862941	4325003	['qPH1/OsGA20ox2']	1	TO:0000396	grain yield trait|GRYLD|Yld	1
31862941	4331445	['OsMADS50']	2	TO:0000256	genetic trait	1
31862941	4331445	['OsMADS50']	2	TO:0000162	grain quality trait	1
31862941	4331445	['OsMADS50']	2	TO:0000371	yield trait|YLD	2
31862941	4331445	['OsMADS50']	2	TO:0000396	grain yield trait|GRYLD|Yld	1
31862941	9269602	['GS3']	1	TO:0000256	genetic trait	1
31862941	9269602	['GS3']	1	TO:0000162	grain quality trait	1
31862941	9269602	['GS3']	1	TO:0000371	yield trait|YLD	2
31862941	9269602	['GS3']	1	TO:0000396	grain yield trait|GRYLD|Yld	1
31862941	4344361	['OsNAS3']	1	TO:0000256	genetic trait	1
31862941	4344361	['OsNAS3']	1	TO:0000162	grain quality trait	1
31862941	4344361	['OsNAS3']	1	TO:0000371	yield trait|YLD	2
31862941	4344361	['OsNAS3']	1	TO:0000396	grain yield trait|GRYLD|Yld	1
31872463	4681	['NO3']	1	TO:0001017	water use efficiency|photosynthetic rate to transpiration rate ratio	1
31889302	824383	['SEX4', 'Starch Excess 4', 'sex4']	4	TO:0000388	forage yield|FRGYLD|FY|straw yield	1
31906256	606750	['PIG-K']	1	TO:0000241	leaf number|LFNB	1
31906256	606750	['PIG-K']	1	TO:0000731	lignin content	1
31906256	606750	['PIG-K']	1	TO:0000993	cellulose content	1
31912314	832555	['AtFPF1', 'FPF1']	4	TO:0000267	inflorescence type|inflorescence type|INFLOTYPE	2
31912314	832555	['AtFPF1', 'FPF1']	4	TO:0000881	flower type	1
